endpoint,endpoint_string,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7,ratio_8,ratio_9,ratio_10,ratio,phecode_category
phecode_351,Disturbances of skin sensation,792,1498,2061,2476,2946,3351,3900,4624,5781,10704,0.016650548711264347,0.03149506969703341,0.043332001766078675,0.05205946048232796,0.06194411152463256,0.07045984987068693,0.08201030385868993,0.09723887031312431,0.12157473028958382,0.22512461354028646,13.520552231890488,Neuro
phecode_498-2,Cyanosis,7,18,5,11,21,32,27,26,38,95,1.3933953062483827e-4,3.5830165017815556e-4,9.953021737399474e-5,2.1897519608233466e-4,4.1805187824736726e-4,6.37069480390205e-4,5.375701827738621e-4,5.17691097704239e-4,7.566405161084784e-4,0.0018917519614480864,13.576563326752503,Resp
phecode_464-1,Acute nasopharyngitis,166,351,484,638,723,815,979,1142,1398,2253,0.0033969754640145703,0.007182908361642042,0.00990544799639802,0.01305825044005076,0.014798894688363524,0.016682701164718646,0.020039710969643625,0.023377208245481156,0.028618219037871033,0.046121722041392865,13.577290307209308,Resp
phecode_362-1,Xanthelasma of eyelid,12,42,40,54,58,61,69,74,107,163,2.3927261126176425e-4,8.374708380690315e-4,7.976389885937624e-4,0.0010768770565360455,0.0011566457273905672,0.0012165935380933387,0.0013762291321778328,0.001475985319929791,0.002134237558591802,0.0032514811194669963,13.5890234252924,Eye
phecode_482-2,Pyothorax (empyema),16,26,38,29,40,39,61,76,102,218,3.1856645097063215e-4,5.17691097704239e-4,7.566405161084784e-4,5.774591796097173e-4,7.965430033653942e-4,7.766603604500647e-4,0.0012148248461553782,0.0015136728474974606,0.002031508295325539,0.004342196992331441,13.630427746240416,Resp
phecode_165,Hemoglobinopathies,22,31,34,42,46,54,64,72,106,300,4.3888523151195964e-4,6.184538653366584e-4,6.783448385938311e-4,8.379888268156424e-4,9.178522257916476e-4,0.0010775217000897936,0.0012771137229860515,0.0014367816091954023,0.0021153462382757933,0.0059870679332641496,13.641534285942365,Blood
phecode_709-23,Hallux varus (acquired),9,15,18,26,34,45,44,68,71,123,1.79168657429527e-4,2.9863820976347856e-4,3.583729866406514e-4,5.176601760044599e-4,6.769537083125934e-4,8.959859827970692e-4,8.761449621664675e-4,0.0013540961408259986,0.0014138919866178111,0.0024495160712151988,13.671565698809095,Musc/Skel
phecode_367-22,Punctate keratitis,3,7,10,14,11,10,12,20,24,41,5.971218725741924e-5,1.393312101910828e-4,1.9905647232119753e-4,2.786957041047896e-4,2.1898391463608856e-4,1.9909213984231904e-4,2.3891532442710096e-4,3.9820806371329017e-4,4.778687055731438e-4,8.163915493518647e-4,13.672109276995679,Eye
phecode_832,Other abnormal findings in urine,1312,2590,3656,4839,6118,7260,8462,10191,12702,17938,0.027361264624303976,0.05401459854014599,0.07624927004254609,0.10092604179702165,0.1276098700540225,0.15143298151933587,0.17651967124202095,0.2126003963700845,0.26500041725778184,0.374246312407419,13.67796107183548,Signs/Symptoms
phecode_464,Nasopharyngitis,165,354,483,637,724,815,976,1145,1401,2257,0.0033765117564000247,0.00724444899212115,0.009885791477342502,0.013037782962871997,0.01481966676218938,0.016682701164718646,0.01997871120936707,0.023440058958401573,0.028680805764821488,0.04620549880238295,13.684388545309378,Resp
phecode_413-22,Aortic insufficiency,95,152,193,229,306,410,475,566,696,1301,0.0018943548226285668,0.0030310885995174187,0.003848915124441608,0.004566847479259732,0.006103033566684617,0.008177430292392995,0.00947441906851501,0.011290644324755635,0.013884178818647888,0.025953558889243538,13.70047394459657,Cardio
phecode_807-11,Postviral fatigue syndrome*,42,34,68,69,81,91,108,163,263,576,8.414978662018393e-4,6.812398565389008e-4,0.0013625889189459975,0.001382654697018275,0.001623213963648023,0.0018236838413595463,0.0021645021645021645,0.0032669913615136392,0.005271491852237879,0.011545168467258624,13.719783413555838,Signs/Symptoms
phecode_334-11,Trigeminal neuralgia,60,119,136,159,191,224,292,318,455,823,0.0011985617259288853,0.002377147423092289,0.0027169027308867892,0.0031765693051504377,0.0038159550876071366,0.004475345640533845,0.00583404926974486,0.006353900255754476,0.009091817364372066,0.01644651385863592,13.721874729388569,Neuro
phecode_360-4,Blepharitis,330,638,919,1176,1360,1678,1858,2381,2832,4537,0.006720977596741344,0.012994154667101163,0.01871842919993482,0.023954047337760215,0.02770308807952416,0.0341835071707953,0.0378519333414823,0.0485096672982499,0.05769936025426837,0.09244091279543602,13.754087328048207,Eye
phecode_724-4,Panniculitis,4,4,9,6,7,18,17,31,33,55,7.960199004975125e-5,7.960832703100745e-5,1.7912943096550762e-4,1.1942912876450566e-4,1.3933675703650623e-4,3.583159151985667e-4,3.384162121272445e-4,6.171119162320341e-4,6.569386658172914e-4,0.0010949195731804427,13.754927138079312,Musc/Skel
phecode_175,Polycythemias,24,40,70,60,62,74,92,130,160,330,4.7802099308861314e-4,7.967492630069317e-4,0.0013944223107569722,0.001195242933126158,0.001235133573719545,0.001474221053470396,0.0018329249098479868,0.002590054191903092,0.0031880130708535903,0.006575670020922586,13.756027697519178,Blood
phecode_159,Genetic susceptibility to malignant neoplasm,9,14,19,25,16,31,30,40,46,124,1.791044776119403e-4,2.7861805444992835e-4,3.781245024677599e-4,4.975520439437965e-4,3.184459836000318e-4,6.170136539150511e-4,5.971694169635926e-4,7.962734402993988e-4,9.157326856847093e-4,0.0024686442365120446,13.783263653858915,Neoplasms
phecode_168-19,Spontaneous ecchymoses,52,58,95,116,157,153,229,307,387,717,0.0010380277472801676,0.0011578926354035655,0.001896624009263511,0.002316062693421184,0.0031347336474722466,0.003055050817675366,0.004572592400311495,0.006130069287753839,0.007728253055355859,0.014318522216674987,13.793968662391029,Blood
phecode_707-9,Monoarthritis,5,20,25,17,22,28,30,30,44,69,9.956589270779401e-5,3.982715016826971e-4,4.978492910626095e-4,3.3854425968336154e-4,4.3812482574580796e-4,5.576467307960407e-4,5.974905397331209e-4,5.97538142851452e-4,8.764591052149317e-4,0.0013745019920318724,13.804948207171314,Musc/Skel
phecode_514-31,Paralytic ileus,6,12,14,10,15,20,28,46,50,83,1.1941011403665891e-4,2.388344877000239e-4,2.786624203821656e-4,1.9905647232119753e-4,2.985847084817963e-4,3.981367201496994e-4,5.573914082095792e-4,9.157326856847093e-4,9.954210631096954e-4,0.0016524647606912478,13.838566138408854,GI
phecode_626,Disorders of menstruation and other abnormal bleeding from female genital tract,290,275,317,382,421,540,778,1369,2381,4011,0.01264773867155131,0.011993545291988312,0.013827095873680537,0.016662304806769605,0.018366634674112207,0.02355815373876625,0.033947115804171396,0.05974252672921667,0.10392387935925974,0.17508402811122267,13.843109243318017,Genitourinary
phecode_371,Cataract,1133,2150,2948,3424,4434,5455,6764,8510,10959,15707,0.023115372845047433,0.043865913125089265,0.06015344433561867,0.06986899563318777,0.09048240959921638,0.11131744347400212,0.1380323653653858,0.17366283696916515,0.2236530612244898,0.3205837330339831,13.868854081783478,Eye
phecode_672,Other acute skin changes due to ultraviolet radiation,23,37,59,70,88,115,127,169,208,319,4.586149827520887e-4,7.378160644492303e-4,0.0011765409695495244,0.0013959239022055597,0.0017549457562220803,0.0022935779816513763,0.0025330594171968806,0.0033708985738506035,0.004148880998922887,0.006363455016955915,13.875375328493742,Derm
phecode_230-22,Underweight,33,41,54,71,106,132,153,197,232,458,6.574098053668546e-4,8.168144237473852e-4,0.0010758900998186925,0.0014146808001912808,0.0021121428286773204,0.002630215597975531,0.0030488412410577285,0.003925710414092703,0.004623171655175162,0.009127324179437613,13.88376641924939,Metab
phecode_092-2,Sepsis,401,534,678,813,944,1078,1369,1979,2922,5572,0.008008787697223886,0.010665281910962872,0.013542124395797547,0.016240186971894287,0.01885737115461446,0.021535449587470282,0.027349368707048106,0.039538089624997504,0.0583804519390222,0.11133089572219225,13.901092141671237,ID
phecode_171-1,Lymphocytosis (symptomatic),12,24,28,62,56,77,79,114,121,167,2.389771776795316e-4,4.7798291211089203e-4,5.576800509878904e-4,0.0012349121618930009,0.0011154267503236729,0.0015337728820986793,0.0015736738311985818,0.0022709163346613546,0.0024104065818044184,0.00332695832337238,13.921657104151725,Blood
phecode_056-1,Plantar wart,91,294,426,490,556,637,653,868,981,1269,0.0018463286464990769,0.00596530384498326,0.008644129702528307,0.009943383591387812,0.011282925443402736,0.01292771035434509,0.01325296314336743,0.017617211284757458,0.019911908579779567,0.02575865218715112,13.951282311517772,ID
phecode_724-51,Calcaneal spur,21,48,70,75,87,119,131,157,151,293,4.1909475532849046e-4,9.57988224728071e-4,0.0013972055888223553,0.0014970657511277896,0.0017366309359841906,0.002375533996087356,0.0026151358473239772,0.003134295582040686,0.0030145737672190058,0.005849821310919001,13.958230773691872,Musc/Skel
phecode_731,Symptoms involving musculoskeletal systems,184,424,507,623,802,934,1111,1342,1670,2574,0.00372930136403251,0.008593607491031436,0.01027626325070434,0.012628975694796376,0.016257855260490575,0.018935247131330334,0.02252498834215275,0.0272089534082154,0.033859816305427705,0.0521918974816497,13.995087118734318,Musc/Skel
phecode_179-1,Hypogammaglobulinemia NOS,11,15,6,11,17,24,23,22,23,154,2.1890111639569362e-4,2.98513403251806e-4,1.1941011403665891e-4,2.189316137250219e-4,3.3836232634051194e-4,4.7770700636942675e-4,4.578116602639384e-4,4.379242391066346e-4,4.5783899992037585e-4,0.0030656527451526855,14.004737826969782,Blood
phecode_328-2,Frontotemporal dementia,7,7,15,19,24,23,37,36,67,98,1.3929239463525292e-4,1.392979383905118e-4,2.9849558226538247e-4,3.781245024677599e-4,4.776309504855915e-4,4.577661014250458e-4,7.364209939693092e-4,7.165747725870339e-4,0.0013336518173494168,0.001950792260530297,14.00501632295565,Neuro
phecode_165-25,Thalassemia minor,10,10,10,16,11,14,38,27,44,140,1.9918731575173292e-4,1.9919128338943888e-4,1.9919921913906098e-4,3.1872509960159364e-4,2.1912350597609563e-4,2.7890668579169653e-4,7.570625971231621e-4,5.379450499093463e-4,8.767035944847374e-4,0.0027896781906944306,14.00530038856232,Blood
phecode_232-29,Folate deficiency [Vitamin B9],32,29,51,57,68,72,101,162,210,448,6.372217133298817e-4,5.775281793922014e-4,0.0010156732320315456,0.0011352094162633685,0.0013543118900617406,0.0014339772953594902,0.0020116716792479136,0.003226705971397841,0.004182933630786392,0.008924658352922428,14.005577911470578,Metab
phecode_463-1,Chronic rhinitis,238,546,690,871,1030,1283,1463,1788,2166,3337,0.0048561518057539275,0.011141265533495214,0.014079908582622536,0.01777369656157535,0.0210195502224399,0.026183673469387755,0.029858361565778195,0.03649203012429333,0.044208592713542195,0.06811177106933644,14.025873529866299,Resp
phecode_823,Abnormal serum enzyme levels,307,995,1421,1693,1919,2253,2500,2899,3292,4306,0.006415480743109105,0.02079284475372495,0.02969759033626617,0.03538213964764154,0.040107007753882165,0.047089560037621485,0.05225534049579867,0.06059909279040114,0.06881846308219751,0.09002153325110279,14.031923226921895,Signs/Symptoms
phecode_092,"Bacteremia, Sepsis, and SIRS",403,553,686,814,972,1093,1402,2016,2953,5659,0.008050178781886099,0.011046743907311227,0.01370382948121217,0.01626211167715513,0.019419027450353617,0.02183903452685422,0.028013667152876297,0.040284549596355204,0.05901043123776028,0.1130872684398793,14.04779589421538,ID
phecode_374-52,"Macular cyst, hole, or pseudohole",29,51,80,111,167,186,205,258,324,408,5.774591796097173e-4,0.0010156125537677235,0.0015931811845302107,0.002210626941766908,0.00332603067118104,0.003704515126770101,0.004083095982631904,0.0051391351114475235,0.0064537975818178194,0.008127490039840637,14.074570682786096,Eye
phecode_280-8,Other psychoactive substance related disorders,30,21,33,40,51,39,54,98,115,423,5.979669124975084e-4,4.1857683874825595e-4,6.578291637595933e-4,7.974004744532823e-4,0.0010167058729715721,7.77511961722488e-4,0.0010765979504764943,0.001953903820081346,0.002293029191258574,0.00843469591226321,14.105623130608176,Mental
phecode_211-2,Adrenocortical insufficiency,24,21,34,40,50,47,60,75,84,339,4.7784016246565523e-4,4.181351173765008e-4,6.77021107128634e-4,7.965588657001752e-4,9.95698582125219e-4,9.359566671977059e-4,0.0011948620930000995,0.0014936073604970726,0.001672940192388122,0.006751912045889101,14.130063934034416,Endo
phecode_718-1,Radiculopathy,227,329,436,556,683,839,976,1346,1735,3207,0.0045851175567585035,0.0066457933542066455,0.008807191192808808,0.011231188768811231,0.013797422326370651,0.016948810149084885,0.01971796840276375,0.02719411669629869,0.03505617069425362,0.06480227929438866,14.133177283288958,Musc/Skel
phecode_583,Chronic kidney disease,654,1045,1358,1552,1930,2395,3042,3905,5277,9242,0.01334721116757485,0.021327836398146824,0.027718811234487262,0.03167928803249576,0.039397403445741816,0.04889351625020415,0.062103178653818675,0.07972479124558503,0.10773785218456512,0.18870081875165895,14.137846204912135,Genitourinary
phecode_602-4,Elevated prostate specific antigen [PSA],125,346,473,649,759,817,935,1090,1323,1766,0.005501760563380281,0.015230213927282332,0.02082049476186284,0.02856891314874323,0.033415514660561765,0.03597692544806024,0.041176729642841414,0.048004932616929445,0.058274236884993176,0.07779392978282895,14.139824677326992,Genitourinary
phecode_557-1,Hematemesis,74,115,153,143,183,267,318,390,515,1046,0.001479201231335079,0.0022988505747126436,0.0030587153395573857,0.002858970770522612,0.0036588291746641076,0.005338398480455863,0.006358346829824246,0.007798284377436964,0.010297940411917617,0.020917071609974604,14.140788397732427,GI
phecode_555,Ascites,105,133,168,158,180,225,296,383,668,1487,0.002091383499980082,0.002649191299498048,0.0033463469046291134,0.0031472222775531344,0.0035855859445030973,0.00448225028885613,0.005896884213881584,0.007630546092084554,0.01330995457081374,0.02962918684121386,14.167266233809363,GI
phecode_674-22,Freckles*,6,10,17,16,25,28,43,47,58,85,1.1946241911398706e-4,1.9911989008582068e-4,3.3851729425117983e-4,3.1862989146669323e-4,4.978592054167082e-4,5.576134145855738e-4,8.563860508653483e-4,9.36068512248556e-4,0.0011552173999641484,0.001693058460312718,14.172310194867709,Derm
phecode_438-7,Aneurysm of heart,5,1,10,11,8,8,13,18,24,71,9.951833127662116e-5,1.9903666255324232e-5,1.9904854794084277e-4,2.1895340273492706e-4,1.5925151786602966e-4,1.5925785837994945e-4,2.5879401986741784e-4,3.583444486472497e-4,4.778021102926538e-4,0.0014136104806275634,14.204523553538008,Cardio
phecode_411-2,Pericardial effusion (noninflammatory)*,45,78,94,106,130,182,215,260,327,641,8.958076203368237e-4,0.001552825944138082,0.001871466114517799,0.0021105447594775405,0.0025885585711156686,0.0036241263266891016,0.004281418643088994,0.005177735736333765,0.006511998406850543,0.012765618465337662,14.250401733061603,Cardio
phecode_174-2,Splenomegaly,32,42,51,75,79,86,99,120,196,457,6.37158274097525e-4,8.362868862251603e-4,0.001015572105619499,0.0014935181313101141,0.0015733604190316863,0.0017127721017306966,0.00197167951245743,0.0023899621589324837,0.0039037603569152327,0.00910267901603426,14.286370256946519,Blood
phecode_288-2,Panic disorder [episodic paroxysmal anxiety],96,148,179,209,244,310,416,530,717,1371,0.0019361865193013594,0.0029850144208466954,0.003610399564331673,0.00421583459404942,0.004921934885222092,0.006253277927946101,0.008392172685091789,0.010692813622241053,0.014465852920407545,0.02766120571382455,14.28643647607134,Mental
phecode_413-4,Pulmonary valve disorders,21,41,35,52,53,64,99,137,161,301,4.181101421574483e-4,8.163915493518647e-4,6.969473705171349e-4,0.0010354852841610578,0.0010554615154834213,0.0012745449476241687,0.00197167951245743,0.002728594475094107,0.00320666029318037,0.005995418782989742,14.339328752116323,Cardio
phecode_396-21,"Sensorineural hearing loss, bilateral",74,121,144,178,265,352,440,570,683,1061,0.0014765448849691722,0.002414446772423426,0.0028733912002394495,0.003552043422733078,0.005288365595689483,0.007025106773639884,0.008781909266910165,0.011377472604243597,0.013633006646839259,0.021179335675503033,14.343848189853858,Hearing
phecode_660-4,Carbuncle and furuncle,117,246,355,465,505,608,724,829,990,1678,0.0023690444853908922,0.004981168752277974,0.007188271979913336,0.009416577226058605,0.010227226700149864,0.012313674659753726,0.014663885119397242,0.01679089362391639,0.020052663560866924,0.03399031741851844,14.347690652550174,Derm
phecode_289,Obsessive-compulsive disorder,16,16,15,28,28,25,48,52,78,230,3.1924020830423593e-4,3.1925294810144264e-4,2.993056109825205e-4,5.587038071673717e-4,5.587484035759898e-4,4.988924587415937e-4,9.57911752379812e-4,0.0010377791526134073,0.0015567619351748363,0.004590726732001357,14.3801645675735,Mental
phecode_293,Eating disorders,13,19,23,21,39,33,39,49,96,187,2.595172978260436e-4,3.7930965642530597e-4,4.5917348772210023e-4,4.1925372836351297e-4,7.786451574260786e-4,6.588667491913908e-4,7.786917977797301e-4,9.785126607556513e-4,0.00191720088670541,0.0037346967306424875,14.390935640621086,Mental
phecode_522-91,Atrophic gastritis,17,29,40,40,45,48,80,102,113,245,3.384970729958982e-4,5.774591796097173e-4,7.965112805910113e-4,7.965430033653942e-4,8.961644162982436e-4,9.559087107181264e-4,0.001593308105954989,0.002031467835092611,0.0022506373486297004,0.004880186443041253,14.41721903190693,GI
phecode_708-16,Primary osteoarthritis ankle and foot,123,218,343,375,468,566,692,800,1124,1774,0.0024654239326518342,0.004369788325849904,0.006875814373058033,0.007517741870815124,0.00938251804330393,0.011347688359597418,0.013874408533162243,0.016040421863095,0.022538148422931163,0.035572488470022055,14.428548372108944,Musc/Skel
phecode_586-5,"Renal sclerosis, unspecified",14,16,16,25,29,16,33,44,65,202,0.00027862914460852607,3.184459836000318e-4,3.1846499870623595e-4,4.976312751303794e-4,5.772522791512401e-4,3.1850937611975955e-4,0.00065696482251995775,8.75953096693277e-4,0.0012940731449959187,0.004021821367419265,14.434316887667741,Genitourinary
phecode_336-55,Lesion of plantar nerve,86,126,180,243,283,344,459,591,742,1242,0.0017187968422104527,0.002518337896987988,0.0035976255671256972,0.004856891589382795,0.005656832173982569,0.006876149356360438,0.009175228880981889,0.011814092953523238,0.014833769816676995,0.024832550234929522,14.44763547679882,Neuro
phecode_209-12,Syndrome of inappropriate secretion of antidiuretic hormone,15,14,26,35,44,48,62,93,120,217,2.9850746268656717e-4,0.00027862914460852607,5.174747233500517e-4,6.966005891250697e-4,8.757961783439491e-4,9.554330301160453e-4,0.0012341255623233409,0.001851225192587137,0.002388725216975874,0.004319783413624239,14.4712744356412,Endo
phecode_172-2,Genetic anomalies of leukocytes,6,4,7,15,19,22,20,22,42,87,1.1941724385001195e-4,7.96130804291145e-5,1.3932289075095037e-4,2.985609362870962e-4,3.781922410876013e-4,4.3791552211473386e-4,3.9815257206561556e-4,4.379765483466385e-4,8.361869873377399e-4,0.0017321705889380003,14.505196511766814,Blood
phecode_431-2,Transient cerebral ischemic attacks,207,339,449,580,743,887,1129,1396,1746,3005,0.004149044917921068,0.006795493725694584,0.009000882046347526,0.011627673863795833,0.014896347086892017,0.017783748020129518,0.022636137621300827,0.02798997493734336,0.03500822071620484,0.06025545908443785,14.522729996046804,Cardio
phecode_597-1,Urethral stricture,88,128,180,204,260,302,393,538,653,1278,0.00176,0.002560153609216553,0.0036002880230418433,0.004080571279979197,0.005200936168510332,0.0060413290924003285,0.007861886852844682,0.010762798327565166,0.013064964686580902,0.025570228091236494,14.528538688202554,Genitourinary
phecode_509-1,Glossitis,66,93,109,160,206,248,292,432,493,959,0.0013182072381561077,0.001857548036591699,0.002177256656612668,0.0031961007570763668,0.004115144129926687,0.004954253066442926,0.005833583058635501,0.008630506442912796,0.009849362688296639,0.01916198773153236,14.536400026399427,GI
phecode_848,Nonspecific abnormal findings of other body structures,413,872,1146,1360,1724,2050,2353,3013,3647,6019,0.008493049272024348,0.017932424373290557,0.023568608094768014,0.02797145266448654,0.03546011765189847,0.042167187757116996,0.048399703801217706,0.06197930594696892,0.07502108489498693,0.1238197115879122,14.578946574084732,Signs/Symptoms
phecode_710-4,Acquired deformities of the ankle and foot,101,168,226,288,320,361,474,576,813,1472,0.0020225889138096764,0.0033645084413113572,0.004526246219783301,0.0057679597845026135,0.006409229290177856,0.007230991106481853,0.009494621717444866,0.011537768162970976,0.016285731455700007,0.029489542431284557,14.580096939095304,Musc/Skel
phecode_343,Disorders of autonomic nervous system,45,74,97,113,113,133,173,218,279,658,8.978451715881883e-4,0.0014765154236003033,0.0019354709978649958,0.0022548589216586186,0.0022549039171472474,0.0026540549169859515,0.003452404709638795,0.004350863187306656,0.005568528830608946,0.013132946130970201,14.627183557427257,Neuro
phecode_247-51,Hypocalcemia,24,43,61,84,105,104,133,170,218,351,4.7805908013465333e-4,8.565566422979622e-4,0.0012151394422310756,0.001673406777297448,0.002091841816914035,0.002072002072002072,0.002649983064018012,0.0033872638877819397,0.004343927468367042,0.006994539874855526,14.631120222390498,Metab
phecode_413-1,Mitral valve disorders,289,496,641,783,866,1067,1267,1589,2144,4239,0.005789262820512821,0.009936494581004467,0.012842088392034299,0.01568698160836639,0.017350189329433215,0.021378052934222916,0.02538671154925062,0.03184049694419397,0.04296507084026372,0.08494819743091321,14.673404898793036,Cardio
phecode_325,Symptoms and signs related to movement disorders,490,774,989,1293,1362,1711,2039,2759,3847,7188,0.00987186719316625,0.015594463361070256,0.019926258739145327,0.02605384057386959,0.027445843828715365,0.0344799790419765,0.04109064527830398,0.05560257960499798,0.07753547242824896,0.14487846172451324,14.675892502363142,Neuro
phecode_366-42,Conjunctival hyperemia,19,51,57,93,92,103,132,136,173,279,3.7902212292285903e-4,0.0010174157639595428,0.0011371344212584287,0.0018554356283542485,0.0018354847076192567,0.002055026835059157,0.0026337842691248653,0.0027137042062415195,0.0034520602613987827,0.005567417636142318,14.688898878009383,Eye
phecode_431-14,Cerebellar stroke syndrome*,7,12,13,22,31,35,33,64,71,103,1.393117997094354e-4,2.388297343019206e-4,2.5875281144881673e-4,4.379242391066346e-4,6.17099631730865e-4,6.96739260261974e-4,6.569517439082656e-4,0.00127413896078041,0.001413554192880465,0.002050689867999283,14.720144828194282,Cardio
